env_steps,mean_reward,std_reward
59670528,21.53719120025635,0.8158882092451432
59768832,21.395129165649415,0.954572406046817
59867136,21.5790159034729,0.9196879338413327
59965440,21.550358180999755,1.7097450419075986
60063744,21.475511341094972,0.9110034230423582
60162048,21.416286067962645,0.9550893098390375
60260352,21.475446395874023,0.9904742949866261
60358656,21.518778018951416,0.9977657344757315
60456960,21.779484252929688,0.7986820192877239
60555264,21.361773090362547,0.9969263633096846
60653568,21.512405815124513,0.919155800377747
60751872,21.56136629104614,0.9082826295961127
60850176,21.46105823516846,0.8846537838408237
60948480,21.45648036956787,0.9515557615816715
61046784,21.419286365509034,0.9826020928367168
61145088,21.510379219055174,1.0613822479127628
61243392,21.47932207107544,1.2561793229178468
61341696,21.66354866027832,1.1518401697205178
61440000,21.46705738067627,1.0658503065756944
61538304,21.56654052734375,0.983668379419206
61636608,21.705814533233642,0.9395176621637297
61734912,21.65272518157959,0.8723497889058175
61833216,21.56794158935547,0.9955368865337307
61931520,21.618045845031737,0.9925261775100876
62029824,21.56236089706421,0.9042562986085781
62128128,21.645643405914306,0.881744302265822
62226432,21.55233455657959,0.986972856446628
62324736,21.663899612426757,0.8551981944832767
62423040,21.483572311401367,0.7960139848082012
62521344,21.67273359298706,1.038889792989235
62619648,21.526059494018554,0.885020642367201
62717952,21.54756549835205,1.4043913931165144
62816256,21.631799240112304,0.9400188861088027
62914560,21.62205846786499,1.6125614661470242
63012864,21.74008680343628,0.8921284975451145
63111168,21.786081295013428,0.9230696982905318
63209472,21.680281648635866,1.3345620559902596
63307776,22.00622226715088,0.876605058976915
63406080,21.748116340637207,0.89278817522762
63504384,21.598496026992798,1.6874811721023049
63602688,21.652900524139405,0.9141286381746324
63700992,21.7077081489563,0.836419381125462
63799296,21.762980308532715,0.8924845064008047
63897600,21.788273410797117,1.047323165024958
63995904,21.717388858795164,0.9253198924403072
64094208,21.641160507202148,0.9729010034826427
64192512,21.33433678150177,2.109672290025374
64290816,21.56242443561554,2.076423952930084
64389120,21.577244243621827,0.9192466085134066
64487424,21.565970134735107,1.0359086581392907
64585728,21.58442028045654,1.1181786122486823
64684032,21.712078704833985,0.9625932082077321
64782336,21.85223554611206,0.9088277679831752
64880640,21.915851840972902,0.937197343146273
64978944,21.628063440322876,1.2562817724038886
65077248,21.826155834197998,0.9474043098515263
65175552,21.699834156036378,1.0002029069957228
